id,text,Room_Facilities,Service_Staff,Location,Food_Beverage,Price_Value,General
23e4027b-7f7f-4c64-bbae-1085d4bf2e21,drap gối quá cũ và dơ so với một_số khách_sạn cùng cấp thì giá và dịch_vụ không tốt,1,0,0,0,0,0
8e1367ce-a28b-47ed-b77f-172759ea2bd8,đây là khách_sạn tồi_tệ nhất tôi từng ở nhà_vệ_sinh thật khủng_khiếp quá bẩn tôi không biết người dọn_dẹp làm gì hàng ngày máy điều_hòa hoạt_động như một cái quạt mình đợi nửa tiếng mà phòng vẫn nóng quá nên liên_hệ lễ_tân anh ấy phải mất thêm 30 phút nữa mới gọi lại cho tôi và nói với tôi rằng không còn phòng nào khác mà tôi nghi_ngờ về điều đó sau đó họ mang cho tôi một chiếc quạt và thái_độ của các anh_chàng rất tệ tôi sẽ không bao_giờ trở_lại,1,1,0,0,0,1
87c4f090-41f0-465a-92d8-d7bdf64471c7,gần sân_bay sạch_sẽ nhân_viên ok,0,2,2,0,0,0
acf194e8-7e82-45d3-8db2-229fce99a092,khách_sạn tuyệt_vời đẹp và sạch_sẽ,0,0,0,0,0,2
08dbdda3-943a-4f51-81eb-356a14cb7e2b,khách_sạn và đồ_dùng mới nhân_viên thân_thiện,2,2,0,0,0,0
pv00-0066-4000-8000-000000000066,đồ_ăn_sáng nấu mặn chát nuốt không trôi tính tiền phụ_thu trẻ_em thì đắt vô_lý,0,0,0,1,1,0
dfd1c7d0-264f-4887-89b9-a1d6c199cdf1,chưa chuyển lại tiền cọc cho mình ak,0,0,0,0,0,1
80a7ea8a-8a7a-4524-80e3-b8e433283cde,thảm_hơi cũ mọi thứ ok thái_độ nhân_viên phục_vụ ổn,1,2,0,0,0,0
6f133a8c-0629-49fd-981b-f5c35f46954c,rất tuyệt_từ phòng sạch_sẽ cách phục_vụ đến sự nhiệt_tình vui_vẻ từ lễ_tân qly nên đáng ghé lại ngày gần nhất,2,2,0,0,0,0
3439c19f-fbba-4076-81b0-bc9ade2ce677,khách_sạn rất đẹp và sạch_sẽ vị_trí trung_tâm thuận_tiện đi_lại đến câc_điểm tham_quan bữa sáng khá đầy_đủ và đa_dạng các món,2,0,2,2,0,0
410cc34e-a2ec-4f4b-8e60-f486b3d17c76,nhân_viên thái_độ cực_kỳ_tệ lần đầu cũng như lần cuối khách_hàng vào không thèm mở_cửa khách bị_thương xách đồ không được đi ngang cũng không xách tiếp lễ_tân thì không chào_hỏi khách mưa_gió khách tự di_chuyển nhân_viên ngồi bấm điện_thoại thuê thêm giờ đã báo ok rồi nhưng chưa đến giờ lên đuổi khách bắt check out gấp xong mình phải gọi xuống quầy thì nhân_viên khác nữa bắt chồng liền mới cho ở mình thấy để căn_hộ 5 sao nhưng nói thật tệ_hại,0,1,0,0,0,1
34ed75ed-19d8-4d43-9d11-0ae8e10c2d85,tôi cảm_thấy rất hài_lòng khi lưu_trú tại đây,0,0,0,0,0,2
e2e9059a-efe6-49ab-ac7d-a58d97f394a3,rất ok tôi sẽ ghé vào các dịp tiếp_theo khi đến trung_tâm du_lịch,0,0,0,0,0,2
0b533fa9-413e-4578-8be8-fdc9e3e1aa4f,phòng đã được thoải_mái và rộng_rãi không đông_đúc và yêu_thích sự riêng_tư được cung_cấp bên trong khách_sạn chỉ cần tôi đã không nhận_thức được khách_sạn nằm ngay trước một quảng_trường nơi mà người_dân địa_phương tràn_ngập mỗi đêm để hangout không có xe taxi hoặc phương_tiện đi_lại như đường phía trước của khách_sạn sẽ đóng_cửa vào ban_đêm để bạn cần phải đi bộ,2,0,0,0,0,0
301ab1ef-9756-4c5c-addc-a1eecc4631cc,nhân_viên thân_thiện tòa nhà mới sạch_sẽ,0,2,0,0,0,0
0bf05efa-e734-44b5-b78d-dbad5ce00a17,điều hòa không chạy nóng_lạnh cũng không cơ_sở còn đang trong qtrinh xây_dựng rất ồn_ào cầu_thang thì đầy bụi cát gọi tổng_đài không ai hỗ_trợ một nơi tệ_hại nếu bạn muốn sử_dụng,1,1,0,0,0,0
aea6ad64-c065-43dc-ae12-b473c3739bb1,dịch_vụ khách_sạn không tốt không gọi hỏi khách đến nhận phòng bố_trí phòng bị ẩm_mốc và hẹp yêu_cầu đổi phòng và đồng_ý trả thêm tiền nhưng không được bố_trí tôi đã không ở đây mặc_dù đã thanh_toán trước,1,0,0,0,0,1
k1l2m3n4-0000-4000-8000-000000001005,thực đơn đồ chay cực kỳ đa dạng nấm đùi gà kho tiêu ăn hao cơm kinh khủng,0,0,0,2,0,0
0fcc978a-2668-4816-bed6-5e784693165c,nhân_viên thân_thiện lịch_sự xung_quanh nhiều tiện_ích rất phù_hợp,0,2,0,0,0,0
d550a010-e97f-44f0-bf67-66fa9bae4d2e,nhân_viên thân_thiện khách_sạn thoải_mái,0,2,0,0,0,0
df633c9b-659c-498b-b78e-14df6b1ce801,nhân_viên không thân_thiện không chào không niềm_nở được với khách giá cũng bình_thường nhưng có_thể là trung_bình rẻ so với vị_trí địa_lý nhưng đổi lại dịch_vụ và vệ_sinh ở đây dưới trung_bình hầu_như là không có gì ngay cả máy_sấy tóc cũng không vệ_sinh không tốt_ti vi_như muốn rơi xuống check out phòng cũng không cảm_ơn hoặc chào_khách may mình chỉ ở tạm 1 đêm,1,1,0,0,1,0
e4636a70-5ebd-4fdf-9cdf-5c326ceb31e2,khách_sạn dơ_dáy nhân_viên mất dạy không giúp_đỡ khách không thân_thiện khách xách đồ nặng không giúp_đỡ khách ngã té cầu_thang cũng đứng nhìn mọi người cảnh_giác_tệ cực_kì chưa bao_giờ gặp khách_sạn nào láo vậy luôn,1,1,0,0,0,1
pv02-4000-8000-000000000262,tồi tệ giá niêm yết một đằng tới nơi thu thêm đủ loại phí vệ sinh phí hồ bơi vô lý,0,0,0,0,1,1
e5f6g7h8-0000-4000-8000-000000000441,địa_điểm xa xôi hẻo_lánh đồ_ăn thì lèo_tèo vài món khó nuốt,0,0,1,1,0,0
d818bec0-fe69-4d4e-ab3d-9bd9f667dda4,nhân_viên nhiệt_tình nói_chung rất ok_nha hotel dành cho các cặp đôi nha xung_quanh nhiều hàng_quán,0,2,0,2,0,0
a245ac55-870f-4f25-b121-0eca8bd72941,ga giường không sạch_sẽ và có mùi khiến tôi cảm_thấy khó_chịu,1,0,0,0,0,0
82ea91f0-0f16-4ea1-913a-9fa270f35adf,phòng sạch_sẽ rộng nhân_viên hỗ_trợ và lễ_tân rất lịch_sự chu_đáo có_điều khách_sạn nên để_ý thái_độ của bảo_vệ với khách hỏi không thèm trả_lời lúc_nào cũng chỉ cắm mặt vào điện_thoại thái_độ của bạn bảo_vệ cực_kì tệ,2,1,0,0,0,0
f3c2374d-2bd2-47be-8b04-2c0b7f5afe7c,tất_cả mọi thứ hoàn_hảo bữa sáng rất ngon_phòng là siêu thoải_mái,2,0,0,2,0,2
15920020-3f61-40ea-9de4-841526e32a75,nhân_viên thân_thiện nhiệt_tình còn giúp tôi in tài_liệu vào sáng sớm vị_trí khách_sạn gần ngay chợ bến thành nên rất thuận_tiện phòng phù_hợp với giá tiền,0,2,0,0,2,0
57413593-c367-4092-9d59-905a77be0531,phòng nhỏ_hẹp không giống hình đặt 2 giường sát nhau lối đi chỉ vừa cho người di_chuyển rất bất_tiện cho việc để đồ_đạc và di_chuyển đồ_ăn ổn không bị đau bụng chưa phù_hợp với giá tiền 1 2 tr phòng đêm với giá này tôi mong_chờ phòng rộng và dịch_vụ tốt hơn,0,0,0,2,0,0
8c755ec8-a657-4b44-bdcf-70a22839ff45,ok ok ổn phòng tốt,0,0,0,0,0,2
pv02-4000-8000-000000000272,báo giá bao gồm ăn sáng tới nơi lễ tân bảo quy định mới bắt mua thêm vé buffet lừa đảo trắng trợn,0,1,0,1,1,0
3e3ee6ce-59bd-4bbe-81f0-0ab312d40f30,phòng quá dơ cho khách ở phòng tầng hầm,1,0,0,0,0,0
7ec9bafc-e7c2-4ecb-a92b-3af7a9edd15e,nhân_viên lễ_tân tên danh nhiệt_tình,0,2,0,0,0,0
f67d7cba-aa8d-4088-99aa-03a19ee236e7,homestay ổn tuy_nhiên mạng_yếu nên xem youtube tivi hay bị lag,1,0,0,0,0,2
63c88b20-db65-41e6-9429-efc88e74b4e8,sạch_sẽ rộng_rãi nằm ở trung_tâm thành_phố không quá bận_rộn chỉ là không có tủ quần_áo móc treo quần_áo và máy nước nóng không nóng nói_chung kinh_nghiệm là tốt,1,0,0,0,0,0
bbb625ce-da4a-48fd-aebf-f0280373317f,nhân_viên dễ_thương nhiệt_tình khách_sạn sạch_sẽ yên_tĩnh,2,2,0,0,0,0
b9a65cc1-1c7e-44eb-ac80-0d2fd17a1ae0,khách_sạn gần quận 1 và trung_tâm thành_phố mọi nơi đều gần chỉ cần đi bộ,0,0,2,0,0,0
88b10826-5a72-4106-9023-0d59ce0e7e14,rất hài_lòng tất_cả sẽ đến và giới_thiệu người_thân trải_nghiệm dịch_vụ hoàn_hảo,0,0,0,0,0,2
febb8513-94ff-4098-99b9-3538110a71dd,phòng chật nên cãi nhau với người_yêu 1,0,0,0,0,0,1
25c26dbe-a76e-4e61-9e2b-b7345ab287a6,máy_lạnh nóng cũ đặt phòng có cửa_sổ nhưng cửa_sổ nhỏ_xíu,1,0,0,0,0,0
949e6b72-89c6-4ae7-a529-ccbaac52ab93,phòng đẹp sạch_sẽ phục_vụ nhiệt_tình giá khi đã giảm khá hợp_lý lần sau sẽ vẫn ghé nếu giữ nguyên giá_thành,2,0,0,0,0,2
1c83d7ac-82f7-4917-897c-ef397ff52f37,phòng sạch nhà_tắm có nước rửa tay dầu gội_dưỡng da điều đáng_giá lần sau có lại sài_gòn sẽ book tiếp,2,2,0,0,0,0
38f2c447-5f32-4743-bdf8-504219f41f17,tuyệt_vời nhân_viên nhiệt_tình,0,2,0,0,0,0
b8e43d01-bacf-4922-b5a2-c162dc65c7a1,khách_sạn mới mọi thứ okie gần sân_bay rất tiện,1,0,2,0,0,0
04b9eab1-cab7-4383-acf1-19e3eb0579e2,nhân_viên nhiệt_tình thân_thiện giá_cả hợp_lý,2,2,0,0,2,0
f768d9f1-79d2-499d-89f0-447cd75f8643,khách_sạn nằm tại khu_phố rất trung_tâm không_gian đẹp rất sạch_sẽ và rất thơm_bữa ăn buffet sáng của khách_sạn có chất_lượng rất tốt_co khi hơn hẳn tầm 3 sao của khách_sạn rồi nhân_viên rất thân_thiện và niềm_nở khi giúp_đỡ khách_hàng khách_sạn còn rất bảo_vệ môi_trường bằng cách cắt_giảm bao_bì nhựa và thay bằng giấy và thủy_tinh nếu còn dịp đi thành_phố hồ chí_minh mình nhất_định sẽ quay lại khách_sạn này,0,0,2,2,0,2
efdb2c52-f14e-4f42-b610-1478ea5fe975,dạ ở nhiều lần wf hơi chán còn lại mọi thứ ok,0,0,0,0,0,2
pv00-0004-4000-8000-000000000004,đồ_uống trong minibar giá trên trời một lon nước_suối tính 50k quá đáng,0,0,0,1,1,0
552abfcd-90bf-4e02-a012-b9b17a2d7964,khách_sạn tuyệt_vời với các tiện_nghi rất tốt nhân_viên thân_thiện và hữu_ích vị_trí tuyệt_vời phòng khá rộng_rãi với không_gian bếp được cung_cấp ngoài_ra còn có máy_giặt tự_phục_vụ và máy lọc nước miễn_phí,2,2,0,0,0,0
8d8542d0-dbbc-49c1-bd71-6a61eb53947e,thật_ra phòng cũ và nhà_vệ_sinh thì bị hỏng bóng_đèn mình không rõ làm_sao bật nóng_lạnh tuy_nhiên thì gần sân_bay bạn nam nhân_viên rất nhiệt_tình luôn là 1 điểm cộng trải_nghiệm của mình nhìn_chung ok,1,2,0,0,0,0
c5030620-6bcb-4a28-b7bd-0c686a1f2551,phòng sạch_sẽ rộng và thoáng phù_hợp giá tiền nhân_viên thân_thiện tuy_nhiên nhà để xe nhỏ nên dắt xe ra vô vất_vả quá,2,0,0,0,0,0
48e36f8b-9a43-47cd-84f2-ff1ad69c99d9,khách_sạn rất nhiều góc chụp ảnh đẹp đèn phòng rất đẹp tôi có rất nhiều bức ảnh đẹp tôi sẽ quay lại khách_sạn thêm nhiều lần nữa,2,0,0,0,0,2
3e2c8e34-4fa6-4bf3-bf93-355bafa18fe1,khách_sạn rất yên_tỉnh rất thích_hợp cho bạn nào thích yên tỉnh và ngĩ dưỡg không cần đi xa khách_sạn nhìn vào rất giống 1 vila mini rất xinh dịch_vụ hoàn_toàn tốt cám_ơn khách_sạn lan anh đã cho mình tạo 1 bất_ngờ cho oxa_nhân ngày sinh_nhật of anh ấy nằm sau trong hẽm nhỏ tách_biệt với đường lờn cũng không xa_but không_gian rất thoải_mái có ban_công nhìn ra ngoài cảnh_vật rất bình_dị sẽ quay lại nếu có dịp,2,0,2,0,0,0
48fa6b60-ed3c-4518-8858-924c2a9bb864,khách_sạn rất tuyệt_vời luôn quan_tâm ý_kiến khách_hàng từ cung_cách phục_vụ cũng như chăm_sóc khách_hàng đều rất tốt lễ_tân em hồng rất nhiệt_tình chu_đáo chị hàng vệ_sinh cũng vô_cùng thân_thiện khi hổ_trợ khách_hàng điểm 10 tuyệt_đối dành cho khách_sạn,2,2,0,0,0,0
38be3d97-c472-448d-8161-957a4a65ba93,it s good for the cheap price aesthetic also took not more than 10 minute to the airport but there is a little dust at some stuff,0,0,2,0,2,0
833fc0c4-3046-40a9-88b2-e826991bd45b,nhà_vệ_sinh hay có mùi lạ nhưng nhìn_chung tất_cả đều ổn với giá tiền chứ không quá xuất_sắc,0,0,0,0,0,2
2a1d64a3-d115-480e-847b-6b14fd58183d,phòng oki sạch_sẽ nhân_viên nhiệt_tình thân_thiện sẽ lại tiếp_tục ủng_hộ,2,2,0,0,0,0
9ec4e1b0-7794-4934-b2ad-fc4c7789c5d6,khách_sạn rất cũ dơ_bẩn có sing gum trên sàn và rất hôi mùi cống phòng_không hề giống ảnh minh_họa khách_sạn cách âm không tốt phòng bên nói_chuyện điện_thoại hay tắm đều nghe hết đêm cuối máy_lạnh chảy nước lấy khăn chặn ngủ đỡ để sáng trả phòng chứ quá chán_nản giá không hề rẻ so với mặt_bằng chung nhưng do tin_tưởng review tốt mới book mà lúc nhận phòng thì thật_sự tệ_hại,1,0,0,0,0,0
bd5ee9b6-b820-4f71-b32f-eb065474280a,mình ở lầu 2 kế thang_máy ồn_kinh khủng_đêm 12 h chị dọn phòng và lễ_tân nch mình nằm nghe hết không ngủ được sáng khách nch cười ầm_ĩ cách âm quá kém ồn_kinh_khủg khiếp may mình chỉ ở có 2 ngày chứ không là mình bỏ ra khách_sạn khác ở rồi,0,0,0,0,0,1
ed8efe29-e428-4369-ae5f-14e8ec2bf518,phòng_không như hình_ảnh cung_cấp hồ bơi thì bảo_trì giường tầng dưới không có drap giường,1,0,0,0,0,0
f1823ee3-0daf-4d7e-aae6-3b3151909b9f,chỉ cách đường_ray xe_lửa khoảng mười mét và tàu hỏa thường_xuyên chạy qua ngay cả sau nửa_đêm thật ồn_ào,0,0,1,0,0,0
e7abaf99-ee4f-40df-9230-705a5084f8d9,rất ồn và phòng tắm còn rỉ nước trên trần xuống nhờ đổi phòng thì nói đổi phải trả tiền 1 ngày mới,1,1,0,0,0,0
c8051cfa-5883-4748-842d-9ecf0e0b2e63,nhân_viên nhiệt_tình bữa sáng phong_phú vừa miệng,0,2,0,2,0,0
fe862aad-036c-42c3-a3e0-b86257cba17b,với giá này thì quá ok cho cảnh_quan ra đường btx thêm dich vu_cua app rất tốt khi mình được hoàn_tiền vì đặt nhầm 2 phòng 5 sao cho các bạn nhân_viên của cozrum và app,0,0,0,0,2,2
8d1cfcc0-e5f8-4768-a7ed-fb8365c0b58f,the hotel was super_clean and_their service also excellent hotel staff also very_friendly and_helpful will come again for sure,2,2,0,0,0,2
fbe2cbf0-eb88-4ecc-b333-05b44924848f,khách_sạn thiết_kế hợp_lý nhân_viên thân_thiện chu_đáo tuy_nhiên địa_chỉ hơi khó tìm cần đưa thông_tin địa_chỉ khách_sạn lên google map để hỗ_trợ tìm_kiếm,0,0,1,0,0,2
c9fdb34b-b18e-4c4d-938e-00e5e8a5c767,vị_trí thì ngay trung_tâm khá thuận_tiện cho việc di_chuyển tuy_nhiên đối_diện lại có quán bar đánh_nhạc từ 9 giờ tối đến 2 giờ sáng rất khó để ngủ và nghỉ_ngơi thang_máy thì cực_kì chậm dịch_vụ hỗ_trợ tại nơi lưu_trú như tô_chén dĩa muỗng không hề có tivi tủ_lạnh trong phòng_không sử_dụng được,1,0,1,0,0,0
8285ed1f-2694-41f5-a22f-66bf6dfccd04,phòng tuy không quá sang xịn mịn nhưng nếu không đặt yêu_cầu cao thì cũng ok phù_hợp nếu nghỉ ngắn ngày,0,0,0,0,0,2
be579176-3d57-4268-9844-4e6cac93e6cb,căn phòng nhỏ nhưng thoải_mái các nhân_viên rất thân_thiện và hữu_ích ăn sáng là tốt khách_sạn gần quầy bar amp câu_lạc_bộ vì_vậy có_thể ồn_ào vào ban_đêm một_vài nhà_cung_cấp thực_phẩm halal trong vòng 5 phút đi bộ thuận_tiện nước đóng chai không miễn_phí nhìn_chung là một kinh_nghiệm tốt,0,0,0,2,0,0
8639b96c-a25b-4a3d-9a83-0f39e88e63ab,phòng sạch_sẽ vị_trí thuận_tiện,2,0,2,0,0,0
804bd260-e87f-408e-b029-cd0c106ba9d0,nơi này sạch_sẽ nhân_viên tiếp_tân thân_thiện gần chợ sồi_tranh tìm_kiếm thức_ăn không khó vì ở bên kia chợ thức_ăn đường_phố và nhiều nhà_cung_cấp thực_phẩm khác ở khắp mọi nơi gần đường rất được khuyến_khích,2,2,0,2,0,0
d7c9beb8-2ff5-47a3-99fa-9924d5f7a40d,gần sân_bay có_thể đi bộ và tốt để ở đây được bao quanh bởi nhiều thực_phẩm,0,0,2,2,2,0
213e4177-644f-4c63-bd8f-b7a6ec041404,phòng rộng sạch_sẽ nhân_viên thân_thiện khách_sạn nằm ở vị_trí trung_tâm tiện_lợi khi đi chơi,2,2,2,0,0,0
61950c4e-b3bb-4fd3-9477-fbc2182d5bdd,phòng_ốc thì không nói sạch_đẹp hiện_đại nhưng nhân_viên khu_vực lễ_tân làm_ăn rất chán_đông nhưng xếp không nổi 1 cái phòng để khách ngồi đợi hơn 2 tiếng đồng_hồ mới được nhận phòng dù đã thanh_toán đầy_đủ rồi phải ra xin mình căn_cước để làm thủ_tục lần 2 tức_là lần đầu các bạn làm thủ_tục xong vứt đó làm_việc khác luôn quá thiếu chuyên_nghiệp mình ra hỏi 3 lần bực đến phát khóc không một ai hỏi chỉ mãi sau có 1 bạn nhân_viên nam ra đưa nước và giấy rồi lo thủ_tục cho mình có_lẽ vì giá rẻ hơn mặt_bằng chung nên khách_sạn vẫn đông khách thôi nhưng làm_ăn kiểu này thì quá thất_vọng xin phép không có lần 2 lưu_trú tại đây,0,1,0,0,2,1
h8i9j0k1-0000-4000-8000-000000000720,giao_thông thuận_lợi đường to dễ tìm nhà_hàng phục_vụ món tôm_hùm sốt bơ tỏi xuất_sắc,0,0,2,2,0,0
pv13-4000-8000-000000001302,chém đẹp hai triệu một đêm mà máy lạnh rỉ nước ướt sũng cả sàn nhà bực không chịu nổi,1,0,0,0,1,0
b5223d2a-4111-4631-8478-1bd9884aca24,b trúc nhiệt_tình thân_thiện gân sân_bay,0,2,2,0,0,0
e7b381d5-2456-4b3d-9d37-a54141238d43,nói_chung là ổn chỉ một_chút ồn_ào tôi ở phòng 802 có_thể nghe thấy tiếng ồn của thang_máy,1,0,0,0,0,2
pv02-4000-8000-000000000211,đúng chuẩn tiền nào của nấy khách sạn 5 sao phục vụ như ông hoàng bà chúa,0,0,0,0,2,2
a62783e4-7636-4e35-a26e-64154afc07b9,mọi thứ đều ổn_nha hỗ_trợ nhanh và nhiệt_tình m thấy điều hòa trục_trặc nhắn là home cho người đến sửa liền luôn á_trừ không có được khăn tắm hàng ngày mà mình phải nhắn xin không có dọn rác á,1,2,0,0,0,0
f6g7h8i9-0000-4000-8000-000000000499,đường vào đang sửa ngập_lụt đi_lại khó_khăn đồ_ăn nhà_hàng cũng lèo_tèo vài món khó nuốt,0,0,1,1,0,0
357ce4da-264b-46f8-8c6c-b0051772d1e4,khach_sạn mới hỗ_trợ khách nhiệt_tình,0,2,0,0,0,2
22fa86f4-a0c9-48be-90e3-9f1b0fef13aa,mọi thứ đều hoàn_hảo phòng_ốc sạch_sẽ nhân_viên nhiệt_tình dễ_thương trang_thiết_bị hiện_đại tivi kết_nối internet loa bluetooth đã có 1 kỳ_nghĩ tuyệt_vời tại cupid hotel,2,2,0,0,0,0
f6g7h8i9-0000-4000-8000-000000000508,kinh_khủng chuyến đi thảm_họa súp cua loãng tuếch như nước lã pha bột_năng,0,0,0,1,0,1
4d5f6f24-8992-4463-8761-6d96d794189f,rất tốt nhân_viên với tata cả mn dêud ôk 10 d không có nhưnzg,0,2,0,0,0,0
i9j0k1l2-0000-4000-8000-000000000845,mọi dịch vụ đều tốt đồ ăn chay nấu thanh đạm trang trí đẹp mắt ăn rất đưa cơm,0,0,0,2,0,2
208c8032-acce-49db-9767-a24c7ff6cdbe,khách_sạn đẹp và sạch_sẽ giá_cả rất phải_chăng nhân_viên rất thân_thiện chúng_tôi chắc_chắn sẽ quay lại đây lần sau ở thị_trấn,2,0,0,0,0,0
76af24fe-eb66-47ce-be29-968d659bb1f9,nhân_viên nhiệt_tình dễ_thương ở ngay_tâm rất thuận_tiện cho việc đi_lại khách_sạn đẹp và sạch_sẽ nếu có dịp mình sẽ quay lại,0,2,0,0,0,2
94879432-b2cd-41ac-9177-cdffdb6a892b,nó bẩn và điện quá cũ,1,0,0,0,0,0
pv08-4000-8000-000000000834,phí giặt ủi trong ks đắt kinh khủng tính một trăm rưỡi cho chiếc quần đùi nhân viên lại lầm lì,0,1,0,0,1,0
037d431a-07e0-4d14-bfd6-55477c6801f2,khách_sạn xinh lắm luôn ở ngay q1 đi đâu cũng gần có thang_máy rất tiện ạ g,2,0,2,0,0,0
f6g7h8i9-0000-4000-8000-000000000506,tồi_tệ không bao_giờ quay_lại thức_ăn thì sống nhăn nhai trệu trạo,0,0,0,1,0,1
077589f7-1adf-4846-a616-f89c958c760e,dịch_vụ phòng quá tệ chỉ trải lại ga giường sơ_xài,1,0,0,0,0,0
3d0f7149-e906-4e00-9ca1-b690327a1bff,khi đặt trên traveloka thì ghi có máy_sấy thực_tế phòng_không có máy_sấy bồn rửa mặt gần giường quá nhiều nước bắn wc dán kính thấp quá cạnh phòng khác nên không dám tắm luôn,1,0,0,0,0,0
9bd526ea-329d-4a95-9020-93f8d7618800,nhân_viên rất thân_thiện và nhiệt_tình phòng sạch_sẽ nhưng không có cách âm nên rất ồn,2,2,0,0,0,0
53372083-9d58-4839-8eeb-5c5c758e8f9d,tốt nhất sài_gòn không_thể đòi_hỏi nhiều hơn,0,0,0,0,0,2
936d267c-d963-4f89-9b1e-c7bb0e106e3b,khách_sạn đã xuống_cấp ở 2 ngày không thấy vệ_sinh phòng,0,0,0,0,0,1
9c8f0f8e-5224-46fb-8fd5-8a89605909d7,nhân_viên thân_thiện phòng sạch_sẽ thoáng mát highly_recommend mọi người tới đây nha,2,2,0,0,0,0
ff8aabe6-3b1a-4080-bf98-6c165ed17228,phục_vụ vui_vẻ nhiệt_tình nhưng phòng khá nhiều mũi và cách âm không tốt lắm,1,2,0,0,0,0
1baa422a-11ca-426f-819c-acb11ee10628,máy_lạnh quá nóng không_thể ngủ được,1,0,0,0,0,0
f9d82031-63d5-40a6-9c98-2a272396a455,rất đẹp như một siêu_mẫu tôi ở trong rất nhiều khách_sạn và đây là một trong 3 khách_sạn hàng_đầu mà tôi đã ở lại an_ninh và bảo_mật cao,0,2,0,0,0,2
pv05-4000-8000-000000000567,nhân viên dọn phòng chăm chỉ phòng lúc nào cũng sạch sẽ thơm tho đáng đồng tiền bát gạo,2,2,0,0,2,0
b63c4d5f-f7c3-4b55-ac72-69baebb804dd,được chào_đón bằng một giỏ trái_cây nhân_viên và phòng đều tuyệt_vời,0,2,0,0,0,0
aa5d2078-e426-4aaa-8872-cee43b1a8793,khách_sạn tốt và đẹp lần sau tôi sẽ quay lại lần nữa,2,0,0,0,0,0
fe0122f9-1c7e-4c4a-aa04-170e9f519f59,pho ng xinh_sa ch se đâ y_đu_tiê n_nghi nă m gâ n trung_tâm râ t tiê n đi la i nhân_viên nhiê t_ti nh highly recommend,2,0,2,0,0,2
93741219-43bc-4857-b7aa-cc268893a607,nice place delicious thực_phẩm cho bữa ăn sáng sẽ trở_lại để đi du_lịch tiếp_theo,0,0,0,2,0,2
1451077c-1cbd-4393-bed3-18ecc7ef85fb,kỳ nghỉ tuyệt_vời nhân_viên tên trinh_thân_thiện phòng sạch_sẽ gần trung_tâm,2,2,2,0,0,0
497a3c70-bdb0-4804-b9d3-cddfa7590ec0,không có tủ_lạnh trong phòng của tôi khi tôi gọi cho lễ_tân và báo_cáo về sự_cố nhân_viên lễ_tân đã không giải_quyết vấn_đề,1,1,0,0,0,0
1ea53b8f-5b93-45aa-9917-70fc212e5397,gần sân_bay giao_thông thuận_tiện xung_quanh khách_sạn nhiều quán ăn bình_dân nhưng vẫn chất_lượng lễ_tân nhiệt_tình nhẹ_nhàng giá phòng hợp_lý sẽ tiếp_tục ủng_hộ khi quay lại sg,2,2,2,0,0,0
3e4c7c06-45a0-44cc-b395-4f341df5edb8,cảnh_quan đẹp phòng sạch đẹp đồ_ăn ngon,2,0,0,2,0,0
k1l2m3n4-0000-4000-8000-000000000995,mười điểm chất lượng chè hạt sen tráng miệng nấu thanh mát ngọt dịu cực ngon,0,0,0,2,0,2
845cdccd-2efd-45be-9b79-1b79a6fe0e5b,dơ thiếu tiện_nghi không xà_phòng,1,0,0,0,0,0
70ee582f-3d55-4e5e-8d0c-633bf0915edd,nhìn_chung đó là trải_nghiệm tuyệt_vời để ở đây nhưng điều tồi_tệ nhất là ổ_cắm trên tường theo tôi biết việt_nam sử_dụng ổ_cắm và loại 220 v 240 v nhưng tất_cả các ổ_cắm trên tường là loại khác nhau vì_vậy tôi không_thể sử_dụng bất_kỳ mặt_hàng điện_tử đó là kinh_nghiệm rất thất_vọng họ nên thông_báo cho chúng_tôi trước hoặc đưa ra bộ điều_hợp tương_thích ít_nhất,1,0,0,0,0,0
8ebd0480-2a8e-496d-815f-f8c8d0846bb0,phòng hơi nhỏ bày_trí hơi nhiều đồ,1,0,0,0,0,0
8a5d5619-55ba-4dd3-b5d9-80705addf96f,chị lễ_tân dễ_thương phòng sạch_sẽ rỗng,2,2,0,0,0,0
eaad5c2e-74e1-46f6-9bdb-9f405543fc7c,clean room convenient breakfast friendly customer service officers,2,2,0,2,0,0
571ec8dc-1baf-4ef5-93dd-69e3b80e2fe4,dịch_vụ quá tệ khăn còn ướt_nguyên đã để cho khách sau sử_dụng để lên giường còn ẩm_nhắn tin page thì 30 p chưa thay_đổi khăn cho khách,1,0,0,0,0,1
f122dfec-8caf-4239-a96e-8896b4700231,nhân_viên nhiệt_tình khách_sạn ở vị_trí trung_tâm đi đâu cũng tiện cách âm_phòng khá ổn mình đi gia_đình có bé dưới 1 tuổi nhưng không bị làm_phiền bởi tiếng ồn mặc_dù xung_quanh khá xập_xình nếu có cơ_hội mình sẽ quay lại đây,0,2,2,0,0,0
8378838b-522b-4127-938c-9db65d33de59,khách_sạn không cách_âm dễ_dàng nghe tiếng người khác dù nhỏ ở ngoài phòng tiếng ồn của máy_bơm nước nóng thường_xuyên gần như cả ngày lẫn đêm mất_ngủ phòng nhỏ hy_vọng sẽ cải_thiện phần tiếng ồn và cách âm,1,0,0,0,0,0
pv00-0071-4000-8000-000000000071,tầm giá này không mong_đợi nhiều nhưng bất_ngờ phòng ốc siêu sạch nệm nằm cực êm,2,0,0,0,2,0
